0.09989802686975222,-0.17585508542526826,1,1,2.82673642683687
0.24606993954546635,0.12065807259377911,2,1,2.7913663696014757
0.11495087264932922,-0.15730819295985968,3,1,2.5898625565537765
0.1665227771277637,-0.12870916819568465,4,1,2.4071769972018005
0.21556960331822436,-0.21059119233268012,5,1,2.333838136185547
0.18758706859671773,0.06337295888053379,6,1,1.9065930634526236
0.2659018675747202,-0.05372174637958849,7,1,1.8133705777407159
0.241940805048475,0.007460961178944739,8,1,1.8050700221804123
0.20303184865849927,-0.03820093041210922,9,1,1.7482471310519336
0.08411281730328471,-0.05304390922597083,10,1,1.7169856905065568
0.12906844155093533,-0.18433046594592822,11,1,1.6469166685967978
0.16175506325661845,-0.30085589166284926,12,1,1.6177791001411066
0.16441078649663438,-0.2703599273696981,13,1,1.4736755494785945
0.20666039931023214,0.021682972506224495,14,1,1.428366278299299
0.16701556680640728,-0.18276263473210735,15,1,1.3916918272255498
0.07724367273890674,0.004815434188036173,16,1,1.3664554998490177
0.2130079836358746,0.08611891979048002,17,1,1.3336274667195263
0.2083635691453536,0.04799104465948851,18,1,1.2813524046295806
0.10931846560504234,0.004405718128490125,19,1,1.2543258171980745
0.17711917574148808,-0.25202637768454866,20,1,1.1792991122527239
0.16163439647682334,0.0867164783309431,21,1,1.1173170479941354
0.08381491211383861,0.13316047724686247,22,1,1.1031544418487038
0.06755775807999992,-0.19173282470953226,23,1,1.09429240291063
0.11561948521520043,-0.23239337325929,24,1,1.0923378801996655
0.21219354556076947,0.05400625032033449,25,1,1.0843440261897312
0.15435598800954933,0.036567989753897086,26,1,1.084155353445305
0.16713898270768757,-0.12380999427983375,27,1,1.0349844252301088
0.1357647341222713,0.10522278929755,28,1,1.021058935215729
0.14308675959122563,0.04464112717173226,29,1,1.0207558152447747
0.223179322030102,0.12458985540183364,30,1,0.9913335719695533
0.09935597287226906,0.1657079121426091,31,1,0.9564571948085937
0.10395471152278292,0.08116226874834102,32,1,0.9285366009493179
0.19002987665537607,0.12607944430005355,33,1,0.9198468923486649
0.010739320739734914,-0.11276330457928126,34,1,0.8929223589711954
0.009407036269236843,-0.11989905379764935,35,1,0.8305591698151223
0.08535977755025345,0.023350465163467844,36,1,0.8122232228644983
0.14141981964522807,0.12627935468552884,37,1,0.8059672621776337
0.12987991732748885,0.07756610091212233,38,1,0.799039573032743
0.07358553892637598,0.0668100727505456,39,1,0.7987542285383082
0.03793564573818758,-0.2137605480980064,40,1,0.7647553306326138
0.059444746424333006,-0.026433514933601795,41,1,0.7489571325237463
0.015034220921925955,0.048440525181686005,42,1,0.721517147315985
0.04219888394918825,-0.07956996182487383,43,1,0.7108820111463092
0.03780328389682082,0.00022026172765933,44,1,0.6980052360943679
0.1647488755411207,-0.06221156484639081,45,1,0.6615901768975032
-0.009572815340335526,-0.09380040172313285,46,1,0.6610306744278016
0.22871522985740245,0.13678587333597178,47,1,0.6358334436638233
-0.0031039962974595678,-0.0364624863556185,48,1,0.6346207822975607
0.05656730181076413,0.04087520365634872,49,1,0.6295987006002253
1.5128010503856262e-05,-0.1589778965260682,50,1,0.6287432715673269
0.1057841046500793,-0.22326193585449144,51,1,0.6113939033319946
0.039294295982690866,0.10688881218650004,52,1,0.5826869579705495
0.030774301980322532,-0.011370665896611665,53,1,0.5791111188275428
0.12592886810790696,0.16225984876185642,54,1,0.5616081425197038
0.005591018653254252,0.013689559902108498,55,1,0.5568839730126057
0.12721264078918249,0.1824409024613652,56,1,0.5563973905081327
0.09396276542592327,0.10033355286536821,57,1,0.545688766605981
0.002866494038038607,-0.08075117026810821,58,1,0.5367723543920967
0.1047719785398789,0.10072901577679062,59,1,0.52312403384374
-0.014473590648386681,0.031156400335075253,60,1,0.519127694851313
0.06949664273130712,0.04968829217116819,61,1,0.5108202994238684
0.04305869821495593,0.10138744769125743,62,1,0.5009726878461709
0.10509663787627456,0.07272185628428353,63,1,0.4978606829171883
-0.0314597862926876,-0.04729486715748362,64,1,0.4972007982731648
0.09241467635351877,0.11758718525894953,65,1,0.49492977314950704
0.13630390757660613,0.06191945598219191,66,1,0.48343830322762893
0.05322841648631487,0.08951559068271488,67,1,0.4771298241360725
-0.032499230014190965,-0.05292551267443699,68,1,0.47615019813855947
0.026333949496354737,0.01634724640193644,69,1,0.47609967221273275
-0.03347752311194149,-0.10056404383812291,70,1,0.4638227359271368
-0.025495932900755313,-0.030685393615418707,71,1,0.45270249163896
-0.02895673632277989,0.002109886519449689,72,1,0.4504426953134722
0.09707491961050915,0.03249282471320617,73,1,0.442491302558351
-0.026059878567124217,-0.021772093855045232,74,1,0.4398133649554156
-0.05034389619930752,-0.07837305853787893,75,1,0.4345070044805163
-0.04179985745118777,-0.07585345488357317,76,1,0.4194902729066358
0.046439966958119874,0.0223398479315737,77,1,0.4164824740100683
0.04520827763531909,0.07523684912160694,78,1,0.41193297502781034
-0.04800841406088097,-0.024080666648075972,79,1,0.4046642161349133
0.012283095594084513,-0.09203107215900728,80,1,0.4015205390067452
0.042952983176932524,0.11079237460857197,81,1,0.40061892150447515
0.01239706380837789,-0.01498087868495348,82,1,0.3985586184291549
0.003713926573970697,0.014794354748826512,83,1,0.39418160036831024
-0.01683978553883176,-0.005273063599137868,84,1,0.3907511409966915
-0.034490730092857094,-0.08778387452630668,85,1,0.38879372799137657
0.032959054123786594,-0.09670298752897377,86,1,0.3860581007783144
0.005321249759779023,-0.09305788319084601,87,1,0.38506927545549324
-0.059781131119998755,-0.07378947738558393,88,1,0.3828811637486243
-0.07116838046383929,0.026171707484660363,89,1,0.3698328904065114
-0.03388128411060055,-0.042411050599617604,90,1,0.36235144384507306
-0.04962395395333672,-0.022350355193043462,91,1,0.3485765845946057
-0.039280099121773326,-0.037215328457447114,92,1,0.33107693101362384
-0.05918043668907959,-0.0020242547592980113,93,1,0.3294642078486339
0.08981558359795641,0.0746123771048569,94,1,0.32679854025001065
0.026616906915411506,0.04239386143622456,95,1,0.3222766830110457
-0.023645894027436075,-0.1441139393962875,96,1,0.31829783203481377
-0.05118097633621515,-0.04011239378208705,97,1,0.30538723108452265
0.055001611131625196,0.13119142172381934,98,1,0.30334391901020274
-0.02978689965398217,-0.022201630087701128,99,1,0.30043609190036913
-0.055379426969831565,-0.02454738659354925,100,1,0.2985895502919724
-0.0367127837734304,-0.03189226948080706,101,1,0.29659793338021634
-0.04004360611200173,-0.0497752063493244,102,1,0.2950274105895796
-0.012690845345319796,0.0638005976744508,103,1,0.29483599316478504
-0.03223207399974863,-0.05261501259559948,104,1,0.2898364938102431
-0.05315278030030846,-0.018800823664865133,105,1,0.28175882729146656
0.06534919190353361,0.05354488259077424,106,1,0.281485408513792
-0.00804339652230007,-0.03119579488299038,107,1,0.2810365773287746
-0.04176122950290857,0.03225060162606583,108,1,0.2793717949727813
-0.04774964393280469,-0.07903826057458439,109,1,0.2666494651223251
-0.040647028274279136,-0.026540734001590023,110,1,0.26581068639942473
-0.03248324450154684,-0.0039386254034544975,111,1,0.25817290028155454
-0.06098314852814908,0.011558221194154537,112,1,0.25661150428334045
-0.045437508792670354,0.01819253238189136,113,1,0.252641579951336
0.02226266477782937,0.10786178082588113,114,1,0.24883636023762287
-0.05202868368470977,-0.015210077984435902,115,1,0.24839961118150333
-0.06738822525920428,0.06569784232070922,116,1,0.23716947285194984
0.013406830339301588,0.053591375060997926,117,1,0.23659019523094446
0.1044828603601845,0.08873396768233548,118,1,0.23168779412939808
-0.08040417642192438,-0.010536156882682215,119,1,0.22844710709749536
-0.07003731252077029,0.046548448290822254,120,1,0.22269094420822344
-0.007341732521801923,-0.005050126367428596,121,1,0.22122161947940472
-0.06443979207440434,-7.49844610844976e-07,122,1,0.2199092911959473
-0.04864566655173036,0.03500084182130902,123,1,0.21523459078798
-0.02908724624653783,0.0682567708307009,124,1,0.21302697920777192
-0.06315825289497422,-0.03274858730206185,125,1,0.2125151438005648
-0.04336865564365703,0.022242017264308463,126,1,0.2123020106565579
-0.05103894378347937,-0.02529781258286839,127,1,0.21204450934690094
0.01749165462764451,0.0808532270728762,128,1,0.20923376351168707
-0.04723583376442088,0.035946307905312384,129,1,0.20632356797184695
-0.02978706877786412,0.005159466779563894,130,1,0.20531951943474422
0.05695317106519935,0.07341378666077766,131,1,0.20373608227719484
-0.09544051845754552,0.0073920620592802695,132,1,0.1952180199619829
-0.07454308750321884,-0.048250266903029825,133,1,0.1922467148892514
-0.07268989668469449,0.041767614601049455,134,1,0.18496374554233547
-0.07358419849981954,-0.006463548833447313,135,1,0.18483307505995517
-0.0859527868431631,-0.011678836507438629,136,1,0.18108338588325726
-0.09314826361408195,-0.021088475317619825,137,1,0.18105929621806663
0.025034696913091764,0.08976752754852019,138,1,0.1803834733951903
-0.05920047022762934,0.06756930330784132,139,1,0.17981530565782464
-0.02014272811882645,0.06203810909110745,140,1,0.17970788126339043
-0.08636723483883414,-0.011890447569171013,141,1,0.1775214801828614
-0.08165813991248426,-0.0037713482421291686,142,1,0.17264273863021476
-0.02542092457665025,0.0730868392378213,143,1,0.17034573296438332
-0.049357064000692,-0.015031751175090218,144,1,0.17032953610255291
-0.017569053428232683,0.05230273233192172,145,1,0.16850760628303801
-0.08863912937703607,0.0038077182051596743,146,1,0.1652786167480171
-0.09565049765540451,0.0009382900545068708,147,1,0.15393274772220847
-0.09059952842487365,0.026037687746361678,148,1,0.1533731457736103
-0.0904120505858596,-0.04129868530786161,149,1,0.1508623647887319
-0.09224858223936212,0.0586233475460942,150,1,0.1498925847075437
-0.09193651351520232,0.03754414596380045,151,1,0.1486716151643035
-0.0633492982285386,0.0650371574561937,152,1,0.14678733708269906
-0.10645298850896319,-0.02098647260857675,153,1,0.1456904233342418
-0.09990024639510899,-0.023612694744890025,154,1,0.14474016967823397
-0.09132885522348637,-0.049709550361531164,155,1,0.14466244818672608
-0.10399512255039497,-0.004405726520723643,156,1,0.1440853250678533
-0.013482125515212539,0.07684182910173941,157,1,0.1437672163977696
-0.08703275226336482,-0.03448798345389817,158,1,0.14193413352241596
-0.08280481848972798,0.031521650058670345,159,1,0.14149051384037262
-0.07967674242994252,0.0286044332986133,160,1,0.1409658524482713
-0.00954214637117156,0.06800760795125778,161,1,0.13870444364460843
0.044422876428746615,0.0999852790104962,162,1,0.13610090323244028
-0.09126984465025677,0.024125178521104053,163,1,0.13504870618878642
